,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,MW,HomeTeamScored,AwayTeamScored,HomeTeamConceded,AwayTeamConceded,HomeGoalDiff,AwayGoalDiff,DiffInGoals,HomeTeamPoints,AwayTeamPoints,DiffPts,HM1,AM1,HM2,AM2,HM3,AM3
169,05/02/17,Augsburg,Werder Bremen,3.0,2.0,H,19,15.0,22.0,20.0,38.0,-5.0,-16.0,11.0,21,16,5,W,L,L,L,D,D
170,05/02/17,Ein Frankfurt,Darmstadt,2.0,0.0,H,19,23.0,12.0,15.0,36.0,8.0,-24.0,32.0,32,9,23,W,L,L,D,W,L
171,10/02/17,Mainz,Augsburg,2.0,0.0,H,20,27.0,18.0,35.0,22.0,-8.0,-4.0,-4.0,22,24,-2,L,W,D,W,D,L
172,11/02/17,Darmstadt,Dortmund,2.0,1.0,H,20,12.0,39.0,38.0,21.0,-26.0,18.0,-44.0,9,34,-25,L,W,L,D,D,W
173,11/02/17,Ingolstadt,Bayern Munich,0.0,2.0,A,20,17.0,43.0,30.0,12.0,-13.0,31.0,-44.0,15,46,-31,L,D,W,W,L,W
174,11/02/17,Leverkusen,Ein Frankfurt,3.0,0.0,H,20,28.0,25.0,29.0,15.0,-1.0,10.0,-11.0,24,35,-11,L,W,L,W,W,L
175,11/02/17,RB Leipzig,Hamburg,0.0,3.0,A,20,36.0,16.0,17.0,35.0,19.0,-19.0,38.0,42,16,26,L,W,W,L,W,L
176,11/02/17,Schalke 04,Hertha,2.0,0.0,H,20,22.0,27.0,21.0,21.0,1.0,6.0,-5.0,22,33,-11,D,W,L,L,W,L
177,11/02/17,Werder Bremen,M'gladbach,0.0,1.0,A,20,24.0,21.0,41.0,27.0,-17.0,-6.0,-11.0,16,23,-7,L,W,L,W,L,D
178,12/02/17,Freiburg,FC Koln,2.0,1.0,H,20,24.0,28.0,33.0,16.0,-9.0,12.0,-21.0,26,32,-6,L,W,W,W,L,D
179,12/02/17,Wolfsburg,Hoffenheim,2.0,1.0,H,20,17.0,35.0,27.0,19.0,-10.0,16.0,-26.0,19,34,-15,L,W,L,L,W,W
180,17/02/17,Augsburg,Leverkusen,1.0,3.0,A,21,18.0,31.0,24.0,29.0,-6.0,2.0,-8.0,24,27,-3,L,W,W,L,W,L
181,18/02/17,Dortmund,Wolfsburg,3.0,0.0,H,21,40.0,19.0,23.0,28.0,17.0,-9.0,26.0,34,22,12,L,W,W,L,D,L
182,18/02/17,Ein Frankfurt,Ingolstadt,0.0,2.0,A,21,25.0,17.0,18.0,32.0,7.0,-15.0,22.0,35,15,20,L,L,W,L,W,W
183,18/02/17,Hamburg,Freiburg,2.0,2.0,D,21,19.0,26.0,35.0,34.0,-16.0,-8.0,-8.0,19,29,-10,W,W,W,L,L,W
184,18/02/17,Hertha,Bayern Munich,1.0,1.0,D,21,27.0,45.0,23.0,12.0,4.0,33.0,-29.0,33,49,-16,L,W,W,D,L,W
185,18/02/17,Hoffenheim,Darmstadt,2.0,0.0,H,21,36.0,14.0,21.0,39.0,15.0,-25.0,40.0,34,12,22,L,W,W,L,L,L
186,18/02/17,Mainz,Werder Bremen,0.0,2.0,A,21,29.0,24.0,35.0,42.0,-6.0,-18.0,12.0,25,16,9,W,L,L,L,D,L
187,19/02/17,FC Koln,Schalke 04,1.0,1.0,D,21,29.0,24.0,18.0,21.0,11.0,3.0,8.0,32,25,7,L,W,W,D,W,L
188,19/02/17,M'gladbach,RB Leipzig,1.0,2.0,A,21,22.0,36.0,27.0,20.0,-5.0,16.0,-21.0,26,42,-16,W,L,W,L,W,W
189,24/02/17,Wolfsburg,Werder Bremen,1.0,2.0,A,22,19.0,26.0,31.0,42.0,-12.0,-16.0,4.0,22,19,3,L,W,W,L,L,L
190,25/02/17,Bayern Munich,Hamburg,8.0,0.0,H,22,46.0,21.0,13.0,37.0,33.0,-16.0,49.0,50,20,30,D,D,W,W,D,W
191,25/02/17,Darmstadt,Augsburg,1.0,2.0,A,22,14.0,19.0,41.0,27.0,-27.0,-8.0,-19.0,12,24,-12,L,L,W,L,L,W
192,25/02/17,Freiburg,Dortmund,0.0,3.0,A,22,28.0,43.0,36.0,23.0,-8.0,20.0,-28.0,30,37,-7,D,W,W,L,L,W
193,25/02/17,Hertha,Ein Frankfurt,2.0,0.0,H,22,28.0,25.0,24.0,20.0,4.0,5.0,-1.0,34,35,-1,D,L,L,L,W,W
194,25/02/17,Leverkusen,Mainz,0.0,2.0,A,22,34.0,29.0,30.0,37.0,4.0,-8.0,12.0,30,25,5,W,L,W,W,L,L
195,25/02/17,RB Leipzig,FC Koln,3.0,1.0,H,22,38.0,30.0,21.0,19.0,17.0,11.0,6.0,45,33,12,W,D,L,L,L,W
196,26/02/17,Ingolstadt,M'gladbach,0.0,2.0,A,22,19.0,23.0,32.0,29.0,-13.0,-6.0,-7.0,18,26,-8,W,L,L,W,L,W
197,26/02/17,Schalke 04,Hoffenheim,1.0,1.0,D,22,25.0,38.0,22.0,21.0,3.0,17.0,-14.0,26,37,-11,D,W,W,L,D,W
198,03/03/17,Augsburg,RB Leipzig,2.0,2.0,D,23,21.0,41.0,28.0,22.0,-7.0,19.0,-26.0,27,48,-21,W,W,L,W,L,L
199,04/03/17,Dortmund,Leverkusen,6.0,2.0,H,23,46.0,34.0,23.0,32.0,23.0,2.0,21.0,40,30,10,W,L,W,W,L,W
200,04/03/17,FC Koln,Bayern Munich,0.0,3.0,A,23,31.0,54.0,22.0,13.0,9.0,41.0,-32.0,33,53,-20,L,W,D,D,L,W
201,04/03/17,Hoffenheim,Ingolstadt,5.0,2.0,H,23,39.0,19.0,22.0,34.0,17.0,-15.0,32.0,38,18,20,D,L,W,W,L,L
202,04/03/17,Mainz,Wolfsburg,1.0,1.0,D,23,31.0,20.0,37.0,33.0,-6.0,-13.0,7.0,28,22,6,W,L,L,L,W,W
203,04/03/17,M'gladbach,Schalke 04,4.0,2.0,H,23,25.0,26.0,29.0,23.0,-4.0,3.0,-7.0,29,27,2,W,D,L,D,W,W
204,04/03/17,Werder Bremen,Darmstadt,2.0,0.0,H,23,28.0,15.0,43.0,43.0,-15.0,-28.0,13.0,22,12,10,W,L,W,L,L,W
205,05/03/17,Ein Frankfurt,Freiburg,1.0,2.0,A,23,25.0,28.0,22.0,39.0,3.0,-11.0,14.0,35,30,5,L,L,L,D,L,W
206,05/03/17,Hamburg,Hertha,1.0,0.0,H,23,21.0,30.0,45.0,24.0,-24.0,6.0,-30.0,20,37,-17,L,W,D,D,W,L
207,10/03/17,Leverkusen,Werder Bremen,1.0,1.0,D,24,36.0,30.0,38.0,43.0,-2.0,-13.0,11.0,30,25,5,L,W,L,W,W,W
208,11/03/17,Bayern Munich,Ein Frankfurt,3.0,0.0,H,24,57.0,26.0,13.0,24.0,44.0,2.0,42.0,56,35,21,W,L,W,L,D,L
209,11/03/17,Darmstadt,Mainz,2.0,1.0,H,24,15.0,32.0,45.0,38.0,-30.0,-6.0,-24.0,12,29,-17,L,D,L,W,L,L
210,11/03/17,Freiburg,Hoffenheim,1.0,1.0,D,24,30.0,44.0,40.0,24.0,-10.0,20.0,-30.0,33,41,-8,W,W,L,D,D,W
211,11/03/17,Hertha,Dortmund,2.0,1.0,H,24,30.0,52.0,25.0,25.0,5.0,27.0,-22.0,37,43,-6,L,W,W,W,D,W
212,11/03/17,Ingolstadt,FC Koln,2.0,2.0,D,24,21.0,31.0,39.0,25.0,-18.0,6.0,-24.0,18,33,-15,L,L,L,L,W,D
213,11/03/17,RB Leipzig,Wolfsburg,0.0,1.0,A,24,43.0,21.0,24.0,34.0,19.0,-13.0,32.0,49,23,26,D,D,W,L,W,L
214,12/03/17,Hamburg,M'gladbach,2.0,1.0,H,24,22.0,29.0,45.0,31.0,-23.0,-2.0,-21.0,23,32,-9,W,W,L,W,D,L
215,12/03/17,Schalke 04,Augsburg,3.0,0.0,H,24,28.0,23.0,27.0,30.0,1.0,-7.0,8.0,27,28,-1,L,D,D,W,D,L
216,17/03/17,Dortmund,Ingolstadt,1.0,0.0,H,25,53.0,23.0,27.0,41.0,26.0,-18.0,44.0,43,19,24,L,D,W,L,W,L
217,18/03/17,Augsburg,Freiburg,1.0,1.0,D,25,23.0,31.0,33.0,41.0,-10.0,-10.0,0.0,28,34,-6,L,D,D,W,W,L
218,18/03/17,Ein Frankfurt,Hamburg,0.0,0.0,D,25,26.0,24.0,27.0,46.0,-1.0,-22.0,21.0,35,26,9,L,W,L,W,L,L
219,18/03/17,FC Koln,Hertha,4.0,2.0,H,25,33.0,32.0,27.0,26.0,6.0,6.0,0.0,34,40,-6,D,W,L,L,L,W
220,18/03/17,Hoffenheim,Leverkusen,1.0,0.0,H,25,45.0,37.0,25.0,39.0,20.0,-2.0,22.0,42,31,11,D,D,W,L,D,L
221,18/03/17,Werder Bremen,RB Leipzig,3.0,0.0,H,25,31.0,43.0,44.0,25.0,-13.0,18.0,-31.0,26,49,-23,D,L,W,D,W,W
222,18/03/17,Wolfsburg,Darmstadt,1.0,0.0,H,25,22.0,17.0,34.0,46.0,-12.0,-29.0,17.0,26,15,11,W,W,D,L,L,L
223,19/03/17,Mainz,Schalke 04,0.0,1.0,A,25,33.0,31.0,40.0,27.0,-7.0,4.0,-11.0,29,30,-1,L,W,D,L,W,D
224,19/03/17,M'gladbach,Bayern Munich,0.0,1.0,A,25,30.0,60.0,33.0,13.0,-3.0,47.0,-50.0,32,59,-27,L,W,W,W,W,W
225,31/03/17,Hertha,Hoffenheim,1.0,3.0,A,26,34.0,46.0,30.0,25.0,4.0,21.0,-17.0,40,45,-5,L,W,W,D,L,W
226,01/04/17,Bayern Munich,Augsburg,6.0,0.0,H,26,61.0,24.0,13.0,34.0,48.0,-10.0,58.0,62,29,33,W,D,W,L,W,D
227,01/04/17,Ein Frankfurt,M'gladbach,0.0,0.0,D,26,26.0,30.0,27.0,34.0,-1.0,-4.0,3.0,36,32,4,D,L,L,L,L,W
228,01/04/17,Freiburg,Werder Bremen,2.0,5.0,A,26,32.0,34.0,42.0,44.0,-10.0,-10.0,0.0,35,29,6,D,W,D,D,W,W
229,01/04/17,Hamburg,FC Koln,2.0,1.0,H,26,24.0,37.0,46.0,29.0,-22.0,8.0,-30.0,27,37,-10,D,W,W,D,W,L
230,01/04/17,RB Leipzig,Darmstadt,4.0,0.0,H,26,43.0,17.0,28.0,47.0,15.0,-30.0,45.0,49,15,34,L,L,L,W,D,L
231,01/04/17,Schalke 04,Dortmund,1.0,1.0,D,26,32.0,54.0,27.0,27.0,5.0,27.0,-22.0,33,46,-13,W,W,W,L,L,W
232,02/04/17,Ingolstadt,Mainz,2.0,1.0,H,26,23.0,33.0,42.0,41.0,-19.0,-8.0,-11.0,19,29,-10,L,L,D,L,L,D
233,02/04/17,Leverkusen,Wolfsburg,3.0,3.0,D,26,37.0,23.0,40.0,34.0,-3.0,-11.0,8.0,31,29,2,L,W,D,W,L,D
234,04/04/17,Dortmund,Hamburg,3.0,0.0,H,27,55.0,26.0,28.0,47.0,27.0,-21.0,48.0,47,30,17,D,W,W,D,L,W
235,04/04/17,FC Koln,Ein Frankfurt,1.0,0.0,H,27,38.0,26.0,31.0,27.0,7.0,-1.0,8.0,37,37,0,L,D,W,D,D,L
236,04/04/17,Hoffenheim,Bayern Munich,1.0,0.0,H,27,49.0,67.0,26.0,13.0,23.0,54.0,-31.0,48,65,-17,W,W,W,W,D,W
237,04/04/17,Werder Bremen,Schalke 04,3.0,0.0,H,27,39.0,33.0,46.0,28.0,-7.0,5.0,-12.0,32,34,-2,W,D,W,W,D,W
238,05/04/17,Augsburg,Ingolstadt,2.0,3.0,A,27,24.0,25.0,40.0,43.0,-16.0,-18.0,2.0,29,22,7,L,W,D,L,L,D
239,05/04/17,Darmstadt,Leverkusen,0.0,2.0,A,27,17.0,40.0,51.0,43.0,-34.0,-3.0,-31.0,15,32,-17,L,D,L,L,W,D
240,05/04/17,Mainz,RB Leipzig,2.0,3.0,A,27,34.0,47.0,43.0,28.0,-9.0,19.0,-28.0,29,52,-23,L,W,L,L,L,L
241,05/04/17,M'gladbach,Hertha,1.0,0.0,H,27,30.0,35.0,34.0,33.0,-4.0,2.0,-6.0,33,40,-7,D,L,L,L,L,W
242,05/04/17,Wolfsburg,Freiburg,0.0,1.0,A,27,26.0,34.0,37.0,47.0,-11.0,-13.0,2.0,30,35,-5,D,L,W,D,W,D
243,07/04/17,Ein Frankfurt,Werder Bremen,2.0,2.0,D,28,26.0,42.0,28.0,46.0,-2.0,-4.0,2.0,37,35,2,L,W,D,W,D,W
244,08/04/17,Bayern Munich,Dortmund,4.0,1.0,H,28,67.0,58.0,14.0,28.0,53.0,30.0,23.0,65,50,15,L,W,W,D,W,W
245,08/04/17,FC Koln,M'gladbach,2.0,3.0,A,28,39.0,31.0,31.0,34.0,8.0,-3.0,11.0,40,36,4,W,W,L,D,W,L
246,08/04/17,Freiburg,Mainz,1.0,0.0,H,28,35.0,36.0,47.0,46.0,-12.0,-10.0,-2.0,38,29,9,W,L,L,L,D,L
247,08/04/17,Hamburg,Hoffenheim,2.0,1.0,H,28,26.0,50.0,50.0,26.0,-24.0,24.0,-48.0,30,51,-21,L,W,W,W,D,W
248,08/04/17,RB Leipzig,Leverkusen,1.0,0.0,H,28,50.0,42.0,30.0,43.0,20.0,-1.0,21.0,55,35,20,W,W,W,D,L,L
249,08/04/17,Schalke 04,Wolfsburg,4.0,1.0,H,28,33.0,26.0,31.0,38.0,2.0,-12.0,14.0,34,30,4,L,L,D,D,W,W
250,09/04/17,Hertha,Augsburg,2.0,0.0,H,28,35.0,26.0,34.0,43.0,1.0,-17.0,18.0,40,29,11,L,L,L,L,L,D
251,09/04/17,Ingolstadt,Darmstadt,3.0,2.0,H,28,28.0,17.0,45.0,53.0,-17.0,-36.0,19.0,25,15,10,W,L,W,L,L,L
252,15/04/17,Augsburg,FC Koln,2.0,1.0,H,29,26.0,41.0,45.0,34.0,-19.0,7.0,-26.0,29,40,-11,L,L,L,W,L,L
253,15/04/17,Dortmund,Ein Frankfurt,3.0,1.0,H,29,59.0,28.0,32.0,30.0,27.0,-2.0,29.0,50,38,12,L,D,W,L,D,D
254,15/04/17,Hoffenheim,M'gladbach,5.0,3.0,H,29,51.0,34.0,28.0,36.0,23.0,-2.0,25.0,51,39,12,L,W,W,W,W,D
255,15/04/17,Leverkusen,Bayern Munich,0.0,0.0,D,29,42.0,71.0,44.0,15.0,-2.0,56.0,-58.0,35,68,-33,L,W,W,L,D,W
256,15/04/17,Mainz,Hertha,1.0,0.0,H,29,36.0,37.0,47.0,34.0,-11.0,3.0,-14.0,29,43,-14,L,W,L,L,L,L
257,15/04/17,RB Leipzig,Freiburg,4.0,0.0,H,29,51.0,36.0,30.0,47.0,21.0,-11.0,32.0,58,41,17,W,W,W,W,W,L
258,15/04/17,Wolfsburg,Ingolstadt,3.0,0.0,H,29,27.0,31.0,42.0,47.0,-15.0,-16.0,1.0,30,28,2,L,W,L,W,D,W
259,16/04/17,Darmstadt,Schalke 04,2.0,1.0,H,29,19.0,37.0,56.0,32.0,-37.0,5.0,-42.0,15,37,-22,L,W,L,L,L,D
260,16/04/17,Werder Bremen,Hamburg,2.0,1.0,H,29,44.0,28.0,48.0,51.0,-4.0,-23.0,19.0,36,33,3,D,W,W,L,W,W
261,21/04/17,FC Koln,Hoffenheim,1.0,1.0,D,30,42.0,56.0,36.0,31.0,6.0,25.0,-19.0,40,54,-14,L,W,L,L,W,W
262,22/04/17,Bayern Munich,Mainz,2.0,2.0,D,30,71.0,37.0,15.0,47.0,56.0,-10.0,66.0,69,32,37,D,W,W,L,L,L
263,22/04/17,Ein Frankfurt,Augsburg,3.0,1.0,H,30,29.0,28.0,33.0,46.0,-4.0,-18.0,14.0,38,32,6,L,W,D,L,L,L
264,22/04/17,Hamburg,Darmstadt,1.0,2.0,A,30,29.0,21.0,53.0,57.0,-24.0,-36.0,12.0,33,18,15,L,W,W,L,L,L
265,22/04/17,Hertha,Wolfsburg,1.0,0.0,H,30,37.0,30.0,35.0,42.0,2.0,-12.0,14.0,43,33,10,L,W,W,L,L,L
266,22/04/17,Ingolstadt,Werder Bremen,2.0,4.0,A,30,31.0,46.0,50.0,49.0,-19.0,-3.0,-16.0,28,39,-11,L,W,W,D,W,W
267,22/04/17,M'gladbach,Dortmund,2.0,3.0,A,30,37.0,62.0,41.0,33.0,-4.0,29.0,-33.0,39,53,-14,L,W,W,L,W,W
268,23/04/17,Freiburg,Leverkusen,2.0,1.0,H,30,36.0,42.0,51.0,44.0,-15.0,-2.0,-13.0,41,36,5,L,D,W,L,W,W
269,23/04/17,Schalke 04,RB Leipzig,1.0,1.0,D,30,38.0,55.0,34.0,30.0,4.0,25.0,-21.0,37,61,-24,L,W,W,W,L,W
270,28/04/17,Leverkusen,Schalke 04,1.0,4.0,A,31,43.0,39.0,46.0,35.0,-3.0,4.0,-7.0,36,38,-2,L,D,D,L,L,W
271,29/04/17,Darmstadt,Freiburg,3.0,0.0,H,31,23.0,38.0,58.0,52.0,-35.0,-14.0,-21.0,21,44,-23,W,W,W,L,L,W
272,29/04/17,Dortmund,FC Koln,0.0,0.0,D,31,65.0,43.0,35.0,37.0,30.0,6.0,24.0,56,41,15,W,D,W,L,L,L
273,29/04/17,Mainz,M'gladbach,1.0,2.0,A,31,39.0,39.0,49.0,44.0,-10.0,-5.0,-5.0,33,39,-6,D,L,W,L,L,W
274,29/04/17,RB Leipzig,Ingolstadt,0.0,0.0,D,31,56.0,33.0,31.0,54.0,25.0,-21.0,46.0,62,28,34,D,L,W,L,W,W
275,29/04/17,Werder Bremen,Hertha,2.0,0.0,H,31,50.0,38.0,51.0,35.0,-1.0,3.0,-4.0,42,46,-4,W,W,W,L,D,W
276,29/04/17,Wolfsburg,Bayern Munich,0.0,6.0,A,31,30.0,73.0,43.0,17.0,-13.0,56.0,-69.0,33,70,-37,L,D,W,D,L,W
277,30/04/17,Augsburg,Hamburg,4.0,0.0,H,31,29.0,30.0,49.0,55.0,-20.0,-25.0,5.0,32,33,-1,L,L,W,L,L,W
278,30/04/17,Hoffenheim,Ein Frankfurt,1.0,0.0,H,31,57.0,32.0,32.0,34.0,25.0,-2.0,27.0,55,41,14,D,W,W,L,L,D
279,05/05/17,FC Koln,Werder Bremen,4.0,3.0,H,32,43.0,52.0,37.0,51.0,6.0,1.0,5.0,42,45,-3,D,W,D,W,L,W
280,06/05/17,Bayern Munich,Darmstadt,1.0,0.0,H,32,79.0,26.0,17.0,58.0,62.0,-32.0,94.0,73,24,49,W,W,D,W,D,W
281,06/05/17,Dortmund,Hoffenheim,2.0,1.0,H,32,65.0,58.0,35.0,32.0,30.0,26.0,4.0,57,58,-1,D,W,W,D,W,W
282,06/05/17,Ein Frankfurt,Wolfsburg,0.0,2.0,A,32,32.0,30.0,35.0,49.0,-3.0,-19.0,16.0,41,33,8,L,L,W,L,L,W
283,06/05/17,Hertha,RB Leipzig,1.0,4.0,A,32,38.0,56.0,37.0,31.0,1.0,25.0,-24.0,46,63,-17,L,D,W,D,L,W
284,06/05/17,Ingolstadt,Leverkusen,1.0,1.0,D,32,33.0,44.0,54.0,50.0,-21.0,-6.0,-15.0,29,36,-7,D,L,L,L,L,D
285,06/05/17,M'gladbach,Augsburg,1.0,1.0,D,32,41.0,33.0,45.0,49.0,-4.0,-16.0,12.0,42,35,7,W,W,L,L,L,W
286,07/05/17,Freiburg,Schalke 04,2.0,0.0,H,32,38.0,43.0,55.0,36.0,-17.0,7.0,-24.0,44,41,3,L,W,W,D,L,L
287,07/05/17,Hamburg,Mainz,0.0,0.0,D,32,30.0,40.0,59.0,51.0,-29.0,-11.0,-18.0,33,33,0,L,L,L,D,L,W
288,13/05/17,Augsburg,Dortmund,1.0,1.0,D,33,34.0,67.0,50.0,36.0,-16.0,31.0,-47.0,36,60,-24,D,W,W,D,L,W
289,13/05/17,Darmstadt,Hertha,0.0,2.0,A,33,26.0,39.0,59.0,41.0,-33.0,-2.0,-31.0,24,46,-22,L,L,W,L,W,W
290,13/05/17,Freiburg,Ingolstadt,1.0,1.0,D,33,40.0,34.0,55.0,55.0,-15.0,-21.0,6.0,47,30,17,W,D,L,D,W,L
291,13/05/17,Leverkusen,FC Koln,2.0,2.0,D,33,45.0,47.0,51.0,40.0,-6.0,7.0,-13.0,37,45,-8,D,W,L,D,L,D
292,13/05/17,Mainz,Ein Frankfurt,4.0,2.0,H,33,40.0,32.0,51.0,37.0,-11.0,-5.0,-6.0,34,41,-7,D,L,L,L,D,W
293,13/05/17,RB Leipzig,Bayern Munich,4.0,5.0,A,33,60.0,80.0,32.0,17.0,28.0,63.0,-35.0,66,76,-10,W,W,D,W,D,D
294,13/05/17,Schalke 04,Hamburg,1.0,1.0,D,33,43.0,30.0,38.0,59.0,5.0,-29.0,34.0,41,34,7,L,D,W,L,D,L
295,13/05/17,Werder Bremen,Hoffenheim,3.0,5.0,A,33,55.0,59.0,55.0,34.0,0.0,25.0,-25.0,45,58,-13,L,L,W,W,W,D
296,13/05/17,Wolfsburg,M'gladbach,1.0,1.0,D,33,32.0,42.0,49.0,46.0,-17.0,-4.0,-13.0,36,43,-7,W,D,L,W,L,L
297,20/05/17,Bayern Munich,Freiburg,4.0,1.0,H,34,85.0,41.0,21.0,56.0,64.0,-15.0,79.0,79,48,31,W,D,W,W,W,L
298,20/05/17,Dortmund,Werder Bremen,4.0,3.0,H,34,68.0,58.0,37.0,60.0,31.0,-2.0,33.0,61,45,16,D,L,W,L,D,W
299,20/05/17,Ein Frankfurt,RB Leipzig,2.0,2.0,D,34,34.0,64.0,41.0,37.0,-7.0,27.0,-34.0,41,66,-25,L,L,L,W,L,D
300,20/05/17,FC Koln,Mainz,2.0,0.0,H,34,49.0,44.0,42.0,53.0,7.0,-9.0,16.0,46,37,9,D,W,W,D,D,L
301,20/05/17,Hamburg,Wolfsburg,2.0,1.0,H,34,31.0,33.0,60.0,50.0,-29.0,-17.0,-12.0,35,37,-2,D,D,D,W,L,L
302,20/05/17,Hertha,Leverkusen,2.0,6.0,A,34,41.0,47.0,41.0,53.0,0.0,-6.0,6.0,49,38,11,W,D,L,D,L,L
303,20/05/17,Hoffenheim,Augsburg,0.0,0.0,D,34,64.0,35.0,37.0,51.0,27.0,-16.0,43.0,61,37,24,W,D,L,D,W,W
304,20/05/17,Ingolstadt,Schalke 04,1.0,1.0,D,34,35.0,44.0,56.0,39.0,-21.0,5.0,-26.0,31,42,-11,D,D,D,L,D,W
305,20/05/17,M'gladbach,Darmstadt,2.0,2.0,D,34,43.0,26.0,47.0,61.0,-4.0,-35.0,31.0,44,24,20,D,L,D,L,W,W
306,14/08/15,Bayern Munich,Hamburg,5.0,0.0,H,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,M,M,M,M,M,M
307,15/08/15,Augsburg,Hertha,0.0,1.0,A,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,M,M,M,M,M,M
308,15/08/15,Darmstadt,Hannover,2.0,2.0,D,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,M,M,M,M,M,M
309,15/08/15,Dortmund,M'gladbach,4.0,0.0,H,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,M,M,M,M,M,M
310,15/08/15,Leverkusen,Hoffenheim,2.0,1.0,H,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,M,M,M,M,M,M
311,15/08/15,Mainz,Ingolstadt,0.0,1.0,A,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,M,M,M,M,M,M
312,15/08/15,Werder Bremen,Schalke 04,0.0,3.0,A,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,M,M,M,M,M,M
313,16/08/15,Stuttgart,FC Koln,1.0,3.0,A,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,M,M,M,M,M,M
314,16/08/15,Wolfsburg,Ein Frankfurt,2.0,1.0,H,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,M,M,M,M,M,M
315,21/08/15,Hertha,Werder Bremen,1.0,1.0,D,2,1.0,0.0,0.0,3.0,1.0,-3.0,4.0,3,0,3,M,M,M,M,M,M
316,22/08/15,Ein Frankfurt,Augsburg,1.0,1.0,D,2,1.0,0.0,2.0,1.0,-1.0,-1.0,0.0,0,0,0,M,M,M,M,M,M
317,22/08/15,FC Koln,Wolfsburg,1.0,1.0,D,2,3.0,2.0,1.0,1.0,2.0,1.0,1.0,3,3,0,M,M,M,M,M,M
318,22/08/15,Hamburg,Stuttgart,3.0,2.0,H,2,0.0,1.0,5.0,3.0,-5.0,-2.0,-3.0,0,0,0,M,M,M,M,M,M
319,22/08/15,Hannover,Leverkusen,0.0,1.0,A,2,2.0,2.0,2.0,1.0,0.0,1.0,-1.0,1,3,-2,M,M,M,M,M,M
320,22/08/15,Hoffenheim,Bayern Munich,1.0,2.0,A,2,1.0,5.0,2.0,0.0,-1.0,5.0,-6.0,0,3,-3,M,M,M,M,M,M
321,22/08/15,Schalke 04,Darmstadt,1.0,1.0,D,2,3.0,2.0,0.0,2.0,3.0,0.0,3.0,3,1,2,M,M,M,M,M,M
322,23/08/15,Ingolstadt,Dortmund,0.0,4.0,A,2,1.0,4.0,0.0,0.0,1.0,4.0,-3.0,3,3,0,M,M,M,M,M,M
323,23/08/15,M'gladbach,Mainz,1.0,2.0,A,2,0.0,0.0,4.0,1.0,-4.0,-1.0,-3.0,0,0,0,M,M,M,M,M,M
324,28/08/15,Wolfsburg,Schalke 04,3.0,0.0,H,3,3.0,4.0,2.0,1.0,1.0,3.0,-2.0,4,4,0,D,D,M,M,M,M
325,29/08/15,Augsburg,Ingolstadt,0.0,1.0,A,3,1.0,1.0,2.0,4.0,-1.0,-3.0,2.0,1,3,-2,D,L,M,M,M,M
326,29/08/15,Bayern Munich,Leverkusen,3.0,0.0,H,3,7.0,3.0,1.0,1.0,6.0,2.0,4.0,6,6,0,W,W,M,M,M,M
327,29/08/15,Darmstadt,Hoffenheim,0.0,0.0,D,3,3.0,2.0,3.0,4.0,0.0,-2.0,2.0,2,0,2,D,L,M,M,M,M
328,29/08/15,FC Koln,Hamburg,2.0,1.0,H,3,4.0,3.0,2.0,7.0,2.0,-4.0,6.0,4,3,1,D,W,M,M,M,M
329,29/08/15,Mainz,Hannover,3.0,0.0,H,3,2.0,2.0,2.0,3.0,0.0,-1.0,1.0,3,1,2,W,L,M,M,M,M
330,29/08/15,Stuttgart,Ein Frankfurt,1.0,4.0,A,3,3.0,2.0,6.0,3.0,-3.0,-1.0,-2.0,0,1,-1,L,D,M,M,M,M
331,30/08/15,Dortmund,Hertha,3.0,1.0,H,3,8.0,2.0,0.0,1.0,8.0,1.0,7.0,6,4,2,W,D,M,M,M,M
332,30/08/15,Werder Bremen,M'gladbach,2.0,1.0,H,3,1.0,1.0,4.0,6.0,-3.0,-5.0,2.0,1,0,1,D,L,M,M,M,M
333,11/09/15,M'gladbach,Hamburg,0.0,3.0,A,4,2.0,4.0,8.0,9.0,-6.0,-5.0,-1.0,0,3,-3,L,L,L,W,M,M
334,12/09/15,Bayern Munich,Augsburg,2.0,1.0,H,4,10.0,1.0,1.0,3.0,9.0,-2.0,11.0,9,1,8,W,L,W,D,M,M
335,12/09/15,Ein Frankfurt,FC Koln,6.0,2.0,H,4,6.0,6.0,4.0,3.0,2.0,3.0,-1.0,4,7,-3,W,W,D,D,M,M
336,12/09/15,Hannover,Dortmund,2.0,4.0,A,4,2.0,11.0,6.0,1.0,-4.0,10.0,-14.0,1,9,-8,L,W,L,W,M,M
