,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeTeamScored,AwayTeamScored,HomeTeamConceded,AwayTeamConceded,HomeTeamPoints,AwayTeamPoints,HM1,AM1,HM2,AM2,HM3,AM3,HomeGoalDiff,AwayGoalDiff,DiffInGoals,DiffPts,MW
637,2014-09-14,Ein Frankfurt,Augsburg,0,1,A,1,1,1,2,3,3,D,L,M,M,M,M,0,-1,1,0,3
638,2014-09-14,Hannover,Hamburg,2,0,H,4,0,1,2,6,1,D,L,M,M,M,M,3,-2,5,5,3
639,2014-09-19,Freiburg,Hertha,2,2,D,3,5,6,7,1,2,L,L,D,L,M,M,-3,-2,-1,-1,4
640,2014-09-20,Augsburg,Werder Bremen,4,2,H,5,7,4,9,6,2,W,D,L,D,M,M,1,-2,3,4,4
641,2014-09-20,Hamburg,Bayern Munich,0,0,D,0,4,2,1,2,7,L,W,L,D,M,M,-2,3,-5,-5,4
642,2014-09-20,Mainz,Dortmund,2,0,H,7,3,3,5,7,3,W,W,D,W,M,M,4,-2,6,4,4
643,2014-09-20,Paderborn,Hannover,2,0,H,4,4,2,3,5,6,D,W,W,D,M,M,2,1,1,-1,4
644,2014-09-20,Schalke 04,Ein Frankfurt,2,2,D,4,3,8,3,1,4,L,L,D,D,M,M,-4,0,-4,-3,4
645,2014-09-20,Stuttgart,Hoffenheim,0,2,A,1,5,5,1,1,7,L,D,L,D,M,M,-4,4,-8,-6,4
646,2014-09-21,FC Koln,M'gladbach,0,0,D,0,5,0,2,3,5,D,W,W,D,M,M,0,3,-3,-2,4
647,2014-09-21,Wolfsburg,Leverkusen,4,1,H,6,6,4,7,4,4,D,D,D,W,M,M,2,-1,3,0,4
648,2014-09-23,Bayern Munich,Paderborn,4,0,H,8,4,1,6,10,5,D,W,W,D,D,W,7,-2,9,5,5
649,2014-09-23,Ein Frankfurt,Mainz,2,2,D,5,9,5,5,5,8,D,W,L,W,D,D,0,4,-4,-3,5
650,2014-09-23,Hoffenheim,Freiburg,3,3,D,8,6,4,9,8,2,W,D,D,L,D,D,4,-3,7,6,5
651,2014-09-23,Werder Bremen,Schalke 04,0,3,A,7,7,12,8,2,4,L,D,D,L,D,D,-5,-1,-4,-2,5
652,2014-09-24,Dortmund,Stuttgart,2,2,D,5,3,7,7,4,2,L,L,W,L,W,L,-2,-4,2,2,5
653,2014-09-24,Hannover,FC Koln,1,0,H,5,0,3,1,9,3,L,D,W,D,D,W,2,-1,3,6,5
654,2014-09-24,Hertha,Wolfsburg,1,0,H,6,6,7,5,5,4,D,W,L,D,L,D,-1,1,-2,1,5
655,2014-09-24,Leverkusen,Augsburg,1,0,H,7,5,7,5,7,6,L,W,D,W,W,L,0,0,0,1,5
656,2014-09-24,M'gladbach,Hamburg,1,0,H,6,0,2,3,8,2,D,D,W,L,D,L,4,-3,7,6,5
657,2014-09-26,Mainz,Hoffenheim,0,0,D,9,8,5,4,9,9,D,D,W,W,W,D,4,4,0,0,6
658,2014-09-27,FC Koln,Bayern Munich,0,2,A,0,10,3,1,3,13,L,W,D,D,D,W,-3,9,-12,-10,6
659,2014-09-27,Freiburg,Leverkusen,0,0,D,6,7,9,7,3,8,D,W,D,L,L,D,-3,0,-3,-5,6
660,2014-09-27,Paderborn,M'gladbach,1,2,A,5,8,8,3,5,11,L,W,W,D,D,W,-3,5,-8,-6,6
661,2014-09-27,Schalke 04,Dortmund,2,1,H,9,6,9,9,7,4,W,D,D,L,L,W,0,-3,3,3,6
662,2014-09-27,Stuttgart,Hannover,1,0,H,4,5,7,4,5,9,D,W,L,L,L,W,-3,1,-4,-4,6
663,2014-09-27,Wolfsburg,Werder Bremen,2,1,H,8,8,6,14,7,2,L,L,W,L,D,D,2,-6,8,5,6
664,2014-09-28,Augsburg,Hertha,1,0,H,6,6,5,8,9,5,L,W,W,D,W,L,1,-2,3,4,6
665,2014-09-28,Hamburg,Ein Frankfurt,1,2,A,1,7,5,6,2,8,L,D,D,D,L,L,-4,1,-5,-6,6
666,2014-10-03,Hertha,Stuttgart,3,2,H,9,6,10,10,8,5,L,W,W,D,D,L,-1,-4,3,3,7
667,2014-10-04,Bayern Munich,Hannover,4,0,H,14,5,1,8,16,9,W,L,W,W,D,L,13,-3,16,7,7
668,2014-10-04,Dortmund,Hamburg,0,1,A,6,2,10,5,4,5,L,L,D,L,L,D,-4,-3,-1,-1,7
669,2014-10-04,Ein Frankfurt,FC Koln,3,2,H,10,2,8,6,11,3,W,L,D,L,D,D,2,-4,6,8,7
670,2014-10-04,Hoffenheim,Schalke 04,2,1,H,10,10,5,11,12,7,D,W,D,W,W,D,5,-1,6,5,7
671,2014-10-04,Leverkusen,Paderborn,2,2,D,9,7,9,10,9,6,D,L,W,L,L,W,0,-3,3,3,7
672,2014-10-04,Werder Bremen,Freiburg,1,1,D,9,7,15,10,3,4,L,D,L,D,L,D,-6,-3,-3,-1,7
673,2014-10-05,M'gladbach,Mainz,1,1,D,9,10,4,6,12,10,W,D,W,D,D,W,5,4,1,2,7
674,2014-10-05,Wolfsburg,Augsburg,1,0,H,9,6,6,6,10,9,W,W,L,L,W,W,3,0,3,1,7
675,2014-10-18,Bayern Munich,Werder Bremen,6,0,H,20,9,1,21,19,3,W,D,W,L,W,L,19,-12,31,16,8
676,2014-10-18,FC Koln,Dortmund,2,1,H,4,7,7,12,6,4,L,L,L,L,L,D,-3,-5,2,2,8
677,2014-10-18,Freiburg,Wolfsburg,1,2,A,8,11,12,7,4,13,D,W,D,W,D,L,-4,4,-8,-9,8
678,2014-10-18,Hannover,M'gladbach,0,3,A,5,12,11,4,9,15,L,D,L,W,W,W,-6,8,-14,-6,8
679,2014-10-18,Mainz,Augsburg,2,1,H,12,7,7,8,13,9,D,L,D,W,D,L,5,-1,6,4,8
680,2014-10-18,Schalke 04,Hertha,2,0,H,12,9,11,12,10,8,L,W,W,L,W,W,1,-3,4,2,8
681,2014-10-18,Stuttgart,Leverkusen,3,3,D,9,12,13,12,6,10,L,D,W,D,D,W,-4,0,-4,-4,8
682,2014-10-19,Hamburg,Hoffenheim,1,1,D,3,11,6,6,6,13,W,W,L,D,L,D,-3,5,-8,-7,8
683,2014-10-19,Paderborn,Ein Frankfurt,3,1,H,10,11,11,11,9,11,D,W,L,W,L,D,-1,0,-1,-2,8
684,2014-10-24,Werder Bremen,FC Koln,0,1,A,9,5,22,7,3,9,L,W,D,L,L,L,-13,-2,-11,-6,9
685,2014-10-25,Augsburg,Freiburg,2,0,H,9,8,8,14,12,4,L,L,L,D,W,D,1,-6,7,8,9
686,2014-10-25,Dortmund,Hannover,0,1,A,7,6,13,11,4,12,L,L,L,L,L,L,-6,-5,-1,-8,9
687,2014-10-25,Ein Frankfurt,Stuttgart,4,5,A,15,14,16,17,11,9,L,D,W,L,W,W,-1,-3,2,2,9
688,2014-10-25,Hertha,Hamburg,3,0,H,12,3,12,9,11,6,L,D,W,W,L,L,0,-6,6,5,9
689,2014-10-25,Hoffenheim,Paderborn,1,0,H,12,10,6,12,16,9,D,W,W,D,D,L,6,-2,8,7,9
690,2014-10-25,Leverkusen,Schalke 04,1,0,H,13,12,12,12,13,10,D,W,D,L,D,W,1,0,1,3,9
691,2014-10-26,M'gladbach,Bayern Munich,0,0,D,12,20,4,1,16,20,W,W,D,W,W,W,8,19,-11,-4,9
692,2014-10-26,Wolfsburg,Mainz,3,0,H,14,12,7,10,16,13,W,W,W,D,W,D,7,2,5,3,9
693,2014-10-31,Schalke 04,Augsburg,1,0,H,13,9,12,9,13,12,L,W,W,L,L,L,1,0,1,1,10
694,2014-11-01,Bayern Munich,Dortmund,2,1,H,22,8,2,15,23,4,D,L,W,L,W,L,20,-7,27,19,10
695,2014-11-01,Hamburg,Leverkusen,1,0,H,4,13,9,13,9,13,L,W,D,D,W,D,-5,0,-5,-4,10
696,2014-11-01,Hannover,Ein Frankfurt,1,0,H,7,15,11,17,15,11,W,L,L,L,L,W,-4,-2,-2,4,10
697,2014-11-01,Mainz,Werder Bremen,1,2,A,13,11,12,23,13,6,L,L,W,L,D,D,1,-12,13,7,10
698,2014-11-01,Stuttgart,Wolfsburg,0,4,A,14,18,21,7,9,19,W,W,D,W,L,W,-7,11,-18,-10,10
699,2014-11-02,FC Koln,Freiburg,0,1,A,5,9,8,14,9,7,W,L,W,L,L,D,-3,-5,2,2,10
700,2014-11-02,M'gladbach,Hoffenheim,3,1,H,15,13,5,9,19,16,D,W,W,D,D,W,10,4,6,3,10
701,2014-11-02,Paderborn,Hertha,3,1,H,13,13,13,15,12,11,L,W,W,L,D,W,0,-2,2,1,10
702,2014-11-07,Hertha,Hannover,0,2,A,13,9,17,11,11,18,L,W,W,W,L,L,-4,-2,-2,-7,11
703,2014-11-08,Augsburg,Paderborn,3,0,H,12,13,9,16,15,12,L,W,W,L,L,W,3,-3,6,3,11
704,2014-11-08,Ein Frankfurt,Bayern Munich,0,4,A,15,26,21,2,11,26,L,W,L,D,L,W,-6,24,-30,-15,11
705,2014-11-08,Freiburg,Schalke 04,2,0,H,11,13,14,14,10,13,W,W,L,L,L,W,-3,-1,-2,-3,11
706,2014-11-08,Hoffenheim,FC Koln,3,4,A,16,9,13,11,16,12,L,L,W,W,D,W,3,-2,5,4,11
707,2014-11-08,Leverkusen,Mainz,0,0,D,13,13,13,12,14,14,L,L,W,L,D,W,0,1,-1,0,11
708,2014-11-08,Werder Bremen,Stuttgart,2,0,H,13,14,23,23,9,9,W,L,L,W,L,D,-10,-9,-1,0,11
709,2014-11-09,Dortmund,M'gladbach,1,0,H,9,15,15,6,7,19,L,W,L,D,L,W,-6,9,-15,-12,11
710,2014-11-09,Wolfsburg,Hamburg,2,0,H,20,4,7,11,22,9,W,W,W,L,W,D,13,-7,20,13,11
711,2014-11-22,Bayern Munich,Hoffenheim,4,0,H,30,16,2,17,29,16,W,L,W,L,D,W,28,-1,29,13,12
712,2014-11-22,FC Koln,Hertha,1,2,A,10,15,13,18,12,14,W,L,L,L,W,W,-3,-3,0,-2,12
713,2014-11-22,Hannover,Leverkusen,1,3,A,10,16,14,14,18,17,W,D,W,L,W,W,-4,2,-6,1,12
714,2014-11-22,Mainz,Freiburg,2,2,D,15,13,14,16,15,11,D,W,L,W,L,L,1,-3,4,4,12
715,2014-11-22,M'gladbach,Ein Frankfurt,1,3,A,16,18,9,22,19,14,L,L,W,L,D,L,7,-4,11,5,12
716,2014-11-22,Paderborn,Dortmund,2,2,D,15,11,18,17,13,8,L,W,W,L,L,L,-3,-6,3,5,12
717,2014-11-22,Schalke 04,Wolfsburg,3,2,H,16,22,16,10,16,22,L,W,W,W,L,W,0,12,-12,-6,12
718,2014-11-23,Hamburg,Werder Bremen,2,0,H,6,13,11,25,12,9,L,W,W,W,L,L,-5,-12,7,3,12
719,2014-11-23,Stuttgart,Augsburg,0,1,A,14,13,24,9,9,18,L,W,L,L,W,W,-10,4,-14,-9,12
720,2014-11-28,Freiburg,Stuttgart,1,4,A,14,18,20,25,11,12,D,L,W,L,W,L,-6,-7,1,-1,13
721,2014-11-29,Augsburg,Hamburg,3,1,H,16,7,10,14,21,12,W,W,W,L,L,W,6,-7,13,9,13
722,2014-11-29,Hertha,Bayern Munich,0,1,A,15,31,19,2,14,32,W,W,L,W,L,W,-4,29,-33,-18,13
723,2014-11-29,Hoffenheim,Hannover,4,3,H,20,13,20,18,19,18,L,L,L,W,L,W,0,-5,5,1,13
724,2014-11-29,Leverkusen,FC Koln,5,1,H,21,11,15,18,20,12,W,L,D,W,L,L,6,-7,13,8,13
725,2014-11-29,Schalke 04,Mainz,4,1,H,20,16,17,18,19,15,W,D,L,D,W,L,3,-2,5,4,13
726,2014-11-29,Werder Bremen,Paderborn,4,0,H,17,15,25,22,12,13,L,D,W,L,W,W,-8,-7,-1,-1,13
727,2014-11-30,Ein Frankfurt,Dortmund,2,0,H,20,11,22,19,17,8,W,D,L,W,L,L,-2,-8,6,9,13
728,2014-11-30,Wolfsburg,M'gladbach,1,0,H,23,16,10,10,25,19,L,L,W,L,W,W,13,6,7,6,13
729,2014-12-05,Dortmund,Hoffenheim,1,0,H,12,20,19,21,11,19,L,W,D,L,W,L,-7,-1,-6,-8,14
730,2014-12-06,Bayern Munich,Leverkusen,1,0,H,32,21,2,16,35,20,W,W,W,W,W,D,30,5,25,15,14
731,2014-12-06,FC Koln,Augsburg,1,2,A,12,18,20,11,12,24,L,W,L,W,W,W,-8,7,-15,-12,14
732,2014-12-06,Hannover,Wolfsburg,1,3,A,14,26,21,11,18,28,L,W,L,L,W,W,-7,15,-22,-10,14
733,2014-12-06,M'gladbach,Hertha,3,2,H,19,17,12,22,22,14,L,L,L,W,L,L,7,-5,12,8,14
734,2014-12-06,Paderborn,Freiburg,1,1,D,16,15,23,21,14,12,L,L,D,D,L,W,-7,-6,-1,2,14
735,2014-12-06,Stuttgart,Schalke 04,0,4,A,18,24,29,17,12,22,W,W,L,W,L,L,-11,7,-18,-10,14
736,2014-12-07,Ein Frankfurt,Werder Bremen,5,2,H,25,19,24,30,20,12,W,W,W,L,L,W,1,-11,12,8,14
737,2014-12-07,Hamburg,Mainz,2,1,H,9,17,15,20,15,15,L,L,W,D,L,D,-6,-3,-3,0,14
738,2014-12-12,Hoffenheim,Ein Frankfurt,3,2,H,23,27,23,27,22,20,L,W,W,W,L,W,0,0,0,2,15
739,2014-12-13,Augsburg,Bayern Munich,0,4,A,18,36,15,2,24,38,W,W,W,W,W,W,3,34,-31,-14,15
740,2014-12-13,Freiburg,Hamburg,0,0,D,15,9,21,15,13,16,D,W,L,L,D,W,-6,-6,0,-3,15
741,2014-12-13,Hertha,Dortmund,1,0,H,18,12,22,20,17,11,L,W,L,L,W,D,-4,-8,4,6,15
742,2014-12-13,Mainz,Stuttgart,1,1,D,18,19,21,30,16,13,L,L,L,W,D,L,-3,-11,8,3,15
743,2014-12-13,Schalke 04,FC Koln,1,2,A,25,14,19,21,22,15,W,L,W,L,W,L,6,-7,13,7,15
744,2014-12-13,Werder Bremen,Hannover,3,3,D,22,17,33,24,13,19,L,L,W,L,L,L,-11,-7,-4,-6,15
745,2014-12-14,Leverkusen,M'gladbach,1,1,D,22,20,17,13,21,23,L,W,W,L,W,L,5,7,-2,-2,15
746,2014-12-14,Wolfsburg,Paderborn,1,1,D,27,17,12,24,29,15,W,D,W,L,L,D,15,-7,22,14,15
747,2014-12-16,Bayern Munich,Freiburg,2,0,H,38,15,2,23,41,13,W,D,W,D,W,L,36,-8,44,28,16
748,2014-12-16,FC Koln,Mainz,0,0,D,14,18,21,21,16,17,W,D,L,L,L,L,-7,-3,-4,-1,16
749,2014-12-16,Hamburg,Stuttgart,0,1,A,9,20,16,30,16,16,D,D,W,L,L,W,-7,-10,3,0,16
750,2014-12-16,Hannover,Augsburg,2,0,H,19,18,24,17,22,24,D,L,L,W,L,W,-5,1,-6,-2,16
751,2014-12-17,Dortmund,Wolfsburg,2,2,D,14,29,22,14,12,30,L,D,W,W,L,W,-8,15,-23,-18,16
752,2014-12-17,Ein Frankfurt,Hertha,4,4,D,31,22,31,26,21,18,L,W,W,L,W,L,0,-4,4,3,16
753,2014-12-17,Hoffenheim,Leverkusen,0,1,A,23,23,24,17,22,24,W,D,L,L,W,W,-1,6,-7,-2,16
754,2014-12-17,M'gladbach,Werder Bremen,4,1,H,24,23,14,37,26,13,D,D,W,L,L,W,10,-14,24,13,16
755,2014-12-17,Paderborn,Schalke 04,1,2,A,18,27,26,20,15,25,D,L,D,W,L,W,-8,7,-15,-10,16
756,2014-12-19,Mainz,Bayern Munich,1,2,A,19,40,23,3,17,44,D,W,D,W,L,W,-4,37,-41,-27,17
757,2014-12-20,Augsburg,M'gladbach,2,1,H,20,25,18,16,27,26,L,W,L,D,W,W,2,9,-7,1,17
758,2014-12-20,Leverkusen,Ein Frankfurt,1,1,D,24,32,18,32,25,22,W,D,D,L,L,W,6,0,6,3,17
759,2014-12-20,Schalke 04,Hamburg,0,0,D,27,9,20,16,26,17,W,L,L,D,W,W,7,-7,14,9,17
760,2014-12-20,Stuttgart,Paderborn,0,0,D,20,18,30,26,17,16,W,L,D,D,L,D,-10,-8,-2,1,17
761,2014-12-20,Werder Bremen,Dortmund,2,1,H,25,15,38,24,16,12,L,D,D,L,L,W,-13,-9,-4,4,17
762,2014-12-20,Wolfsburg,FC Koln,2,1,H,31,15,15,23,33,16,D,D,D,W,W,L,16,-8,24,17,17
763,2014-12-21,Freiburg,Hannover,2,2,D,17,21,25,26,14,23,L,W,D,D,D,L,-8,-5,-3,-9,17
764,2014-12-21,Hertha,Hoffenheim,0,5,A,22,28,31,24,18,25,D,L,W,W,L,L,-9,4,-13,-7,17
765,2015-01-30,Wolfsburg,Bayern Munich,4,1,H,35,41,16,7,36,44,W,W,D,W,D,W,19,34,-15,-8,18
766,2015-01-31,Freiburg,Ein Frankfurt,4,1,H,21,33,26,36,17,22,D,D,L,D,D,L,-5,-3,-2,-5,18
767,2015-01-31,Hamburg,FC Koln,0,2,A,9,17,18,23,17,19,D,L,L,D,D,W,-9,-6,-3,-2,18
768,2015-01-31,Leverkusen,Dortmund,0,0,D,24,15,18,24,26,13,D,L,W,D,D,L,6,-9,15,13,18
769,2015-01-31,Mainz,Paderborn,5,0,H,24,18,23,31,20,16,L,D,D,L,D,D,1,-13,14,4,18
770,2015-01-31,Schalke 04,Hannover,1,0,H,28,21,20,27,29,23,D,D,W,W,L,D,8,-6,14,6,18
771,2015-01-31,Stuttgart,M'gladbach,0,1,A,20,26,31,16,17,29,D,L,W,W,D,D,-11,10,-21,-12,18
772,2015-02-01,Augsburg,Hoffenheim,3,1,H,23,29,19,27,30,25,W,W,L,L,L,W,4,2,2,5,18
773,2015-02-01,Werder Bremen,Hertha,2,0,H,27,22,38,33,19,18,W,L,L,D,D,W,-11,-11,0,1,18
774,2015-02-03,Bayern Munich,Schalke 04,1,1,D,42,29,8,21,45,30,L,W,W,D,W,W,34,8,26,15,19
775,2015-02-03,Ein Frankfurt,Wolfsburg,1,1,D,34,36,37,17,23,37,L,W,D,W,D,D,-3,19,-22,-14,19
776,2015-02-03,Hannover,Mainz,1,1,D,22,25,28,24,24,21,L,W,D,L,W,D,-6,1,-7,3,19
777,2015-02-03,M'gladbach,Freiburg,1,0,H,27,21,16,27,32,17,W,W,L,D,W,L,11,-6,17,15,19
778,2015-02-04,Dortmund,Augsburg,0,1,A,15,24,25,19,13,33,D,W,L,W,D,L,-10,5,-15,-20,19
779,2015-02-04,FC Koln,Stuttgart,0,0,D,17,20,23,31,20,18,W,L,L,D,D,W,-6,-11,5,2,19
780,2015-02-04,Hertha,Leverkusen,0,1,A,22,25,34,18,18,29,L,D,L,D,D,W,-12,7,-19,-11,19
781,2015-02-04,Hoffenheim,Werder Bremen,1,2,A,30,29,29,39,25,22,L,W,W,W,L,L,1,-10,11,3,19
782,2015-02-04,Paderborn,Hamburg,0,3,A,18,12,34,18,16,20,L,L,D,D,L,L,-16,-6,-10,-4,19
783,2015-02-06,Schalke 04,M'gladbach,1,0,H,30,27,21,17,33,32,D,W,W,W,D,L,9,10,-1,1,20
784,2015-02-07,FC Koln,Paderborn,0,0,D,17,18,23,34,21,17,D,L,W,L,L,D,-6,-16,10,4,20
785,2015-02-07,Freiburg,Dortmund,0,3,A,21,18,30,25,17,16,L,L,W,D,D,L,-9,-7,-2,1,20
786,2015-02-07,Hamburg,Hannover,2,1,H,14,23,19,30,23,24,W,D,L,L,D,D,-5,-7,2,-1,20
787,2015-02-07,Mainz,Hertha,0,2,A,25,24,26,34,21,21,D,L,W,L,L,L,-1,-10,9,0,20
788,2015-02-07,Stuttgart,Bayern Munich,0,2,A,20,44,33,8,18,48,D,D,L,L,D,W,-13,36,-49,-30,20
789,2015-02-07,Wolfsburg,Hoffenheim,3,0,H,39,30,17,32,40,25,D,L,W,L,W,W,22,-2,24,15,20
790,2015-02-08,Augsburg,Ein Frankfurt,2,2,D,26,36,21,39,34,24,W,D,W,L,W,D,5,-3,8,10,20
791,2015-02-08,Werder Bremen,Leverkusen,2,1,H,31,26,40,20,25,29,W,W,W,D,W,D,-9,6,-15,-4,20
792,2015-02-13,Dortmund,Mainz,4,2,H,22,27,27,30,19,21,W,L,L,D,D,W,-5,-3,-2,-2,21
793,2015-02-14,Bayern Munich,Hamburg,8,0,H,52,14,8,27,51,23,W,W,D,W,L,L,44,-13,57,28,21
794,2015-02-14,Ein Frankfurt,Schalke 04,1,0,H,37,30,39,22,27,33,D,W,D,D,L,W,-2,8,-10,-6,21
795,2015-02-14,Hoffenheim,Stuttgart,2,1,H,32,21,33,35,28,18,L,L,L,D,L,L,-1,-14,13,10,21
796,2015-02-14,Leverkusen,Wolfsburg,4,5,A,30,44,25,21,29,43,L,W,W,D,D,W,5,23,-18,-14,21
797,2015-02-14,M'gladbach,FC Koln,1,0,H,28,17,17,24,35,21,L,D,W,D,W,W,11,-7,18,14,21
798,2015-02-14,Werder Bremen,Augsburg,3,2,H,34,28,42,24,28,34,W,D,W,W,W,W,-8,4,-12,-6,21
799,2015-02-15,Hannover,Paderborn,1,2,A,24,20,32,35,24,20,L,D,D,L,L,L,-8,-15,7,4,21
800,2015-02-15,Hertha,Freiburg,0,2,A,24,23,36,30,21,20,W,L,L,L,L,W,-12,-7,-5,1,21
801,2015-02-20,Stuttgart,Dortmund,2,3,A,2,3,38,29,18,22,L,W,L,W,D,L,-36,-26,-10,-4,22
802,2015-02-21,Augsburg,Leverkusen,2,2,D,2,2,26,27,35,30,L,L,D,L,W,W,-24,-25,1,5,22
803,2015-02-21,FC Koln,Hannover,1,1,D,1,1,25,33,22,25,L,L,D,L,D,D,-24,-32,8,-3,22
804,2015-02-21,Freiburg,Hoffenheim,1,1,D,1,1,31,34,21,29,W,W,L,L,L,L,-30,-33,3,-8,22
805,2015-02-21,Mainz,Ein Frankfurt,3,1,H,3,1,31,42,24,27,L,W,L,D,D,D,-28,-41,13,-3,22
806,2015-02-21,Paderborn,Bayern Munich,0,6,A,0,6,41,8,20,54,W,W,D,W,L,D,-41,-2,-39,-34,22
807,2015-02-21,Schalke 04,Werder Bremen,1,1,D,1,1,23,43,34,29,L,W,W,W,D,W,-22,-42,20,5,22
808,2015-02-22,Hamburg,M'gladbach,1,1,D,1,1,28,18,24,36,L,W,W,L,W,W,-27,-17,-10,-12,22
809,2015-02-22,Wolfsburg,Hertha,2,1,H,2,1,22,38,46,21,W,L,W,W,D,L,-20,-37,17,25,22
810,2015-02-27,Bayern Munich,FC Koln,4,1,H,4,1,9,29,57,22,W,D,W,L,W,D,-5,-28,23,35,23
811,2015-02-28,Dortmund,Schalke 04,3,0,H,3,0,29,26,25,34,W,D,W,L,W,W,-26,-26,0,-9,23
812,2015-02-28,Ein Frankfurt,Hamburg,2,1,H,2,1,43,30,30,24,L,D,W,L,D,W,-41,-29,-12,6,23
813,2015-02-28,Hannover,Stuttgart,1,1,D,1,1,34,39,26,19,D,L,L,L,L,L,-33,-38,5,7,23
814,2015-02-28,Hertha,Augsburg,1,0,H,1,0,38,27,24,35,L,D,L,L,W,D,-37,-27,-10,-11,23
815,2015-02-28,Hoffenheim,Mainz,2,0,H,2,0,34,33,32,24,D,W,W,L,L,L,-32,-33,1,8,23
816,2015-02-28,Leverkusen,Freiburg,1,0,H,1,0,27,32,33,21,D,D,L,W,L,L,-26,-32,6,12,23
817,2015-03-01,M'gladbach,Paderborn,2,0,H,2,0,18,43,39,20,D,L,W,W,L,D,-16,-43,27,19,23
818,2015-03-01,Werder Bremen,Wolfsburg,3,5,A,3,5,48,25,29,49,D,W,W,W,W,W,-45,-20,-25,-20,23
819,2015-03-06,Stuttgart,Hertha,0,0,D,0,0,39,38,20,25,D,W,L,L,L,L,-39,-38,-1,-5,24
820,2015-03-07,Augsburg,Wolfsburg,1,0,H,1,0,27,26,38,49,L,W,D,W,L,W,-26,-26,0,-11,24
821,2015-03-07,Freiburg,Werder Bremen,0,1,A,0,1,33,48,21,32,L,L,D,D,W,W,-33,-47,14,-11,24
822,2015-03-07,Hamburg,Dortmund,0,0,D,0,0,30,29,25,26,L,W,D,W,L,W,-30,-29,-1,-1,24
823,2015-03-07,Hannover,Bayern Munich,1,3,A,1,3,37,10,26,60,D,W,D,W,L,W,-36,-7,-29,-34,24
824,2015-03-07,Mainz,M'gladbach,2,2,D,2,2,35,20,25,40,L,W,W,D,L,W,-33,-18,-15,-15,24
825,2015-03-07,Schalke 04,Hoffenheim,3,1,H,3,1,27,37,37,32,L,W,D,D,L,W,-24,-36,12,5,24
826,2015-03-08,FC Koln,Ein Frankfurt,4,2,H,4,2,31,47,25,30,L,W,D,L,L,W,-27,-45,18,-5,24
827,2015-03-08,Paderborn,Leverkusen,0,3,A,0,3,46,27,20,36,L,W,L,D,W,L,-46,-24,-22,-16,24
828,2015-03-13,Leverkusen,Stuttgart,4,0,H,4,0,27,43,39,20,W,D,W,D,D,L,-23,-43,20,19,25
829,2015-03-14,Augsburg,Mainz,0,2,A,0,2,29,35,38,28,W,D,L,L,D,W,-29,-33,4,10,25
830,2015-03-14,Dortmund,FC Koln,0,0,D,0,0,29,31,27,26,D,W,W,L,W,D,-29,-31,2,1,25
831,2015-03-14,Ein Frankfurt,Paderborn,4,0,H,4,0,47,50,33,20,L,L,W,L,L,L,-43,-50,7,13,25
832,2015-03-14,Hertha,Schalke 04,2,2,D,2,2,40,29,26,38,D,W,W,L,L,D,-38,-27,-11,-12,25
833,2015-03-14,Hoffenheim,Hamburg,3,0,H,3,0,37,33,35,25,L,D,W,L,D,D,-34,-33,-1,10,25
834,2015-03-14,Werder Bremen,Bayern Munich,0,4,A,0,4,52,10,32,63,W,W,L,W,D,W,-52,-6,-46,-31,25
835,2015-03-15,M'gladbach,Hannover,2,0,H,2,0,20,39,43,26,D,L,W,D,D,D,-18,-39,21,17,25
836,2015-03-15,Wolfsburg,Freiburg,3,0,H,3,0,26,36,52,21,L,L,W,L,W,D,-23,-36,13,31,25
837,2015-03-20,Hamburg,Hertha,0,1,A,0,1,34,40,25,29,L,D,D,D,L,W,-34,-39,5,-4,26
838,2015-03-21,FC Koln,Werder Bremen,1,1,D,1,1,32,53,27,33,D,L,W,W,L,L,-31,-52,21,-6,26
839,2015-03-21,Freiburg,Augsburg,2,0,H,2,0,36,31,24,38,L,L,L,W,L,L,-34,-31,-3,-14,26
840,2015-03-21,Hannover,Dortmund,2,3,A,2,3,42,31,26,30,L,D,L,D,D,W,-40,-28,-12,-4,26
841,2015-03-21,Paderborn,Hoffenheim,0,0,D,0,0,50,37,21,36,L,W,L,L,L,W,-50,-37,-13,-15,26
842,2015-03-21,Schalke 04,Leverkusen,0,1,A,0,1,30,27,38,42,D,W,W,W,L,W,-30,-26,-4,-4,26
843,2015-03-21,Stuttgart,Ein Frankfurt,3,1,H,3,1,44,50,23,33,L,W,D,L,D,W,-41,-49,8,-10,26
844,2015-03-22,Bayern Munich,M'gladbach,0,2,A,0,2,12,20,63,46,W,W,W,D,W,W,-12,-18,6,17,26
845,2015-03-22,Mainz,Wolfsburg,1,1,D,1,1,36,27,29,53,W,W,D,L,L,W,-35,-26,-9,-24,26
846,2015-04-04,Dortmund,Bayern Munich,0,1,A,0,1,32,12,30,66,W,L,D,W,D,W,-32,-11,-21,-36,27
847,2015-04-04,Ein Frankfurt,Hannover,2,2,D,2,2,52,44,34,27,L,L,W,L,L,L,-50,-42,-8,7,27
848,2015-04-04,Freiburg,FC Koln,1,0,H,1,0,36,33,27,27,W,D,L,D,L,W,-35,-33,-2,0,27
849,2015-04-04,Hoffenheim,M'gladbach,1,4,A,1,4,41,21,36,49,D,W,W,W,L,D,-40,-17,-23,-13,27
850,2015-04-04,Leverkusen,Hamburg,4,0,H,4,0,27,38,45,25,W,L,W,L,W,D,-23,-38,15,20,27
